0,0.5
1,1.0
2,1.0
3,0.5
4,0.5
5,0.5
6,0.5
7,1.0
8,0.5
9,0.5
10,0.5
11,0.5
12,1.0
13,1.0
14,0.5
15,0.5
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,0.5
22,0.5
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,0.5
29,1.0
30,1.0
31,1.0
32,1.0
33,0.5
34,1.0
35,0.5
36,0.5
37,0.5
38,0.5
39,0.5
40,0.5
41,0.5
42,0.5
43,1.0
44,0.5
45,0.5
46,0.5
47,0.5
48,0.5
49,1.0
50,1.0
51,0.5
52,1.0
53,1.0
54,1.0
55,1.0
56,1.0
57,1.0
58,0.5
59,0.5
60,1.0
61,0.5
62,0.5
63,1.0
64,0.5
65,0.5
66,0.5
67,1.0
68,0.5
69,0.5
70,0.5
71,0.5
72,0.5
73,1.0
74,0.5
75,0.5
76,0.5
77,0.5
78,1.0
79,0.5
80,1.0
81,1.0
82,0.5
83,0.5
84,0.5
85,1.0
86,1.0
87,0.5
88,0.5
89,0.5
90,0.5
91,0.5
92,0.5
93,0.5
94,1.0
95,0.5
96,1.0
97,0.5
98,0.5
99,1.0
100,0.5
101,1.0
102,0.5
103,0.5
104,1.0
105,0.5
106,0.5
107,1.0
108,1.0
109,0.5
110,1.0
111,1.0
112,0.5
113,1.0
114,1.0
115,1.0
116,0.5
117,0.5
118,0.5
119,1.0
120,1.0
121,1.0
122,0.5
123,0.5
124,0.5
125,0.5
126,0.5
127,1.0
128,1.0
129,1.0
130,1.0
131,1.0
132,1.0
133,0.5
134,1.0
135,0.5
136,0.5
137,1.0
138,0.5
139,1.0
140,1.0
141,0.5
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,0.5
150,0.5
151,0.5
152,0.5
153,0.5
154,0.5
155,0.5
156,1.0
157,0.5
158,1.0
159,0.5
160,0.5
161,1.0
162,0.5
163,0.5
164,0.5
165,0.5
166,0.5
167,0.5
168,1.0
169,1.0
170,0.5
171,1.0
172,0.5
173,0.5
174,0.5
175,0.5
176,0.5
177,0.5
178,1.0
179,0.5
180,1.0
181,1.0
182,1.0
183,1.0
184,0.5
185,1.0
186,0.5
187,0.5
188,0.5
189,1.0
190,0.5
191,0.5
192,0.5
193,1.0
194,0.5
195,0.5
196,0.5
197,1.0
198,0.5
199,1.0
200,1.0
201,1.0
202,0.5
203,1.0
204,0.5
205,1.0
206,1.0
207,0.5
208,1.0
209,0.5
210,0.5
211,0.5
212,1.0
213,0.5
214,0.5
215,1.0
216,0.5
217,0.5
218,1.0
219,1.0
220,1.0
221,1.0
222,0.5
223,1.0
224,1.0
225,1.0
226,0.5
227,0.5
228,0.5
229,0.5
230,0.5
231,0.5
232,1.0
233,1.0
234,0.5
235,1.0
236,0.5
237,1.0
238,1.0
239,1.0
240,0.5
241,0.5
242,1.0
243,0.5
244,0.5
245,0.5
246,0.5
247,1.0
248,0.5
249,0.5
250,0.5
251,1.0
252,0.5
253,0.5
254,0.5
255,1.0
256,0.5
257,1.0
258,1.0
259,0.5
260,1.0
261,0.5
262,1.0
263,1.0
264,1.0
265,1.0
266,1.0
267,1.0
268,0.5
269,0.5
270,1.0
271,1.0
272,1.0
273,1.0
274,0.5
275,0.5
276,1.0
277,1.0
278,0.5
279,1.0
280,0.5
281,1.0
282,1.0
283,1.0
284,1.0
285,0.5
286,0.5
287,0.5
288,1.0
289,0.5
290,1.0
291,0.5
292,1.0
293,1.0
294,0.5
295,0.5
296,0.5
297,0.5
298,1.0
299,0.5
300,1.0
301,0.5
302,0.5
303,1.0
304,0.5
305,1.0
306,0.5
307,1.0
308,1.0
309,0.5
310,0.5
311,0.5
312,0.5
313,0.5
314,0.5
315,0.5
316,1.0
317,0.5
318,0.5
319,0.5
320,1.0
321,0.5
322,1.0
323,1.0
324,0.5
325,0.5
326,0.5
327,0.5
328,1.0
329,1.0
330,1.0
331,0.5
332,0.5
333,1.0
334,0.5
335,1.0
336,1.0
337,1.0
338,0.5
339,1.0
340,0.5
341,1.0
342,0.5
343,0.5
344,1.0
345,0.5
346,0.5
347,0.5
348,0.5
349,1.0
350,1.0
351,0.5
352,1.0
353,1.0
354,0.5
355,1.0
356,1.0
357,0.5
358,1.0
359,0.5
360,0.5
361,0.5
362,1.0
363,0.5
364,0.5
365,1.0
366,1.0
367,1.0
368,1.0
369,0.5
370,1.0
371,0.5
372,1.0
373,1.0
374,0.5
375,1.0
376,0.5
377,0.5
378,1.0
379,0.5
380,0.5
381,0.5
382,1.0
383,1.0
384,0.5
385,1.0
386,0.5
387,1.0
388,1.0
389,0.5
390,0.5
391,1.0
392,0.5
393,0.5
394,1.0
395,1.0
396,1.0
397,0.5
398,1.0
399,0.5
400,0.5
401,0.5
402,0.5
403,1.0
404,0.5
405,1.0
406,0.5
407,1.0
408,1.0
409,0.5
410,0.5
411,0.5
412,1.0
413,0.5
414,0.5
415,1.0
416,0.5
417,1.0
418,1.0
419,1.0
420,0.5
421,0.5
422,1.0
423,1.0
424,0.5
425,0.5
426,1.0
427,1.0
428,1.0
429,0.5
430,1.0
431,1.0
432,1.0
433,1.0
434,1.0
435,0.5
436,1.0
437,0.5
438,1.0
439,0.5
440,1.0
441,0.5
442,0.5
443,1.0
444,0.5
445,0.5
446,0.5
447,0.5
448,0.5
449,0.5
450,1.0
451,1.0
452,1.0
453,1.0
454,0.5
455,0.5
456,0.5
457,0.5
458,0.5
459,0.5
